"","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"200958",NaN,335311.505050505,39670,32179,34896.5631578947,20104,NaN,17745,16437.6723404255,6884
"200959",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6884
"200960",NaN,NaN,NaN,NaN,34858,NaN,NaN,NaN,NaN,NaN
"200961",NaN,NaN,NaN,32195,34856,NaN,NaN,NaN,16439,6886
"200962",NaN,335646.358299595,39675,NaN,NaN,20102.380952381,NaN,NaN,16439.9935275081,NaN
"200963",NaN,334802.585751979,39675,NaN,34852.8984744871,NaN,NaN,17750.3187347932,NaN,6889
"200964",50015.97,NaN,NaN,32172,34819.775047259,NaN,NaN,NaN,16439,6891
"200965",NaN,NaN,NaN,NaN,34821.4839124839,NaN,NaN,NaN,16438,NaN
"200966",NaN,335967,NaN,NaN,34849,NaN,NaN,NaN,16438,NaN
"200967",NaN,NaN,NaN,32172,34800,NaN,NaN,NaN,16435,NaN
"259175",50065.414893617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259187",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6904
"259196",NaN,NaN,NaN,NaN,35317.4364837398,NaN,NaN,NaN,NaN,NaN
"259199",NaN,NaN,NaN,NaN,35357,NaN,NaN,NaN,NaN,NaN
"259200",NaN,NaN,NaN,NaN,35251,NaN,NaN,NaN,NaN,NaN
"259201",NaN,NaN,NaN,NaN,35258,NaN,NaN,NaN,NaN,NaN
"259202",NaN,NaN,NaN,32100,NaN,NaN,NaN,NaN,NaN,NaN
"259205",NaN,336115.179844961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259207",50001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259208",50000.1451187335,336000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259209",NaN,NaN,NaN,32000,NaN,NaN,NaN,NaN,NaN,NaN
"259210",50000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259211",NaN,NaN,NaN,NaN,35251,NaN,NaN,NaN,NaN,NaN
"259213",NaN,NaN,NaN,NaN,35252,NaN,NaN,NaN,NaN,NaN
"259215",NaN,336155.900515464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259216",50075,336483.25862069,39657,NaN,35324.4421906694,NaN,NaN,NaN,NaN,6905
"259217",NaN,336483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259218",50072,336574.861575179,39660.0083682008,32071,35384.2592592593,NaN,NaN,NaN,NaN,6905
"259219",NaN,336662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259229",NaN,NaN,NaN,NaN,35300.6,NaN,NaN,NaN,NaN,NaN
"259233",NaN,337000.341488277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259234",49804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259237",NaN,337160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259242",NaN,337160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259243",NaN,337223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259246",NaN,337500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259247",NaN,337330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259251",NaN,337419.193973635,NaN,NaN,35481,20189,25848,17880,16497,6898
"259252",NaN,NaN,NaN,NaN,NaN,20188,25847,17880,16496,6899
"259253",49843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259255",NaN,NaN,39694,32029,35479,NaN,NaN,NaN,16495,6900
"259257",NaN,NaN,39693,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259260",NaN,NaN,NaN,NaN,35351,NaN,NaN,NaN,NaN,NaN
"259267",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6893.00391644909
"259268",NaN,NaN,NaN,NaN,35350,20179,NaN,NaN,NaN,NaN
"259269",NaN,NaN,NaN,NaN,35473,NaN,NaN,NaN,NaN,NaN
"259271",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6886
"259272",NaN,NaN,39730,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259274",NaN,337700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259275",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6890
"259278",NaN,NaN,NaN,NaN,35340,NaN,NaN,NaN,NaN,NaN
"259280",NaN,NaN,39729,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259285",NaN,337700,NaN,NaN,NaN,20167,NaN,NaN,NaN,NaN
"259286",NaN,NaN,NaN,NaN,NaN,20115.3168155971,NaN,NaN,NaN,NaN
"259287",NaN,NaN,NaN,NaN,NaN,20116,NaN,NaN,NaN,NaN
"259288",NaN,NaN,NaN,NaN,35336,NaN,NaN,NaN,NaN,NaN
"259289",NaN,NaN,NaN,NaN,NaN,NaN,25620.5166508088,NaN,NaN,NaN
"259290",NaN,NaN,NaN,NaN,NaN,NaN,25603.4435326299,NaN,NaN,6889.27914048246
"259291",NaN,337582,NaN,NaN,35325,NaN,25608.2978723404,NaN,NaN,NaN
"259292",NaN,337700,39726,32037.9434628975,35463,20174,25600.8171206226,17878,16494,6891
"259293",NaN,NaN,NaN,NaN,NaN,NaN,25584.4878618114,NaN,NaN,NaN
"259297",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17830,NaN,NaN
"259298",49902,337500,NaN,NaN,NaN,20117,NaN,NaN,NaN,NaN
"259302",NaN,337000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259303",49998,NaN,NaN,NaN,35329.5603593487,NaN,NaN,NaN,NaN,NaN
"259305",NaN,NaN,NaN,NaN,35447.4844285714,NaN,NaN,NaN,NaN,NaN
"259306",NaN,NaN,NaN,NaN,35414.2682926829,NaN,NaN,17757.4634502924,NaN,NaN
"259307",NaN,NaN,NaN,NaN,35460,NaN,NaN,17752.2156862745,NaN,NaN
"259309",NaN,NaN,NaN,NaN,35362.1751527495,NaN,NaN,NaN,NaN,NaN
"259313",NaN,NaN,NaN,NaN,35400,NaN,NaN,NaN,NaN,NaN
"259317",NaN,NaN,NaN,NaN,35400,NaN,NaN,NaN,NaN,6892.62509618556
"259318",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6900
"259319",NaN,NaN,NaN,NaN,35320,NaN,NaN,17732,NaN,6906
"259320",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6907
"259321",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6901
"259323",50080,337690,NaN,NaN,35397,20173,25593,17844,16493,6907
"259324",NaN,NaN,NaN,NaN,35301,NaN,NaN,NaN,NaN,NaN
"259327",NaN,NaN,NaN,NaN,35350,NaN,NaN,NaN,NaN,NaN
"259328",NaN,NaN,39708,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259330",NaN,NaN,NaN,NaN,35394,NaN,25592,NaN,NaN,NaN
"259332",NaN,NaN,NaN,NaN,35327.8240131579,NaN,NaN,NaN,NaN,NaN
"259334",NaN,336800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259337",50076,337498,NaN,NaN,35395,20173,25592,17844,16493,6907
"259338",NaN,NaN,NaN,NaN,35399,NaN,NaN,NaN,NaN,NaN
"259340",50076,337497,NaN,NaN,35399.4764397906,20180,25592,17844,16493,6908.51558634339
"259342",NaN,NaN,NaN,NaN,35423.2127659574,20180,NaN,NaN,NaN,NaN
"259343",NaN,NaN,39706,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259345",NaN,336802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259346",NaN,NaN,NaN,NaN,35404.5569620253,NaN,NaN,NaN,NaN,NaN
"259347",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6910
"259351",50074,337496,39705,NaN,35460,20180,25592,17844,16493,6914
"259353",NaN,NaN,NaN,32071.2272727273,NaN,NaN,NaN,NaN,NaN,NaN
"259354",NaN,NaN,NaN,NaN,35464,NaN,NaN,NaN,NaN,NaN
"259355",NaN,NaN,NaN,32085,35498,20180,NaN,NaN,NaN,NaN
"259356",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17844,16493,NaN
"259357",NaN,336802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259359",NaN,NaN,NaN,NaN,NaN,20190,NaN,NaN,NaN,NaN
"259361",50071,337371,39709,NaN,35499,20190,25593,17844,16493,6913
"259365",50047.3617021277,337359.47008547,39709,32084,35499.7546113307,20190.3225806452,25597,17844,16493,NaN
"259367",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6915.21052631579
"259368",NaN,336803,NaN,NaN,35500,NaN,NaN,NaN,NaN,NaN
"259369",NaN,NaN,NaN,NaN,35467,NaN,NaN,NaN,NaN,6921
"259370",NaN,336804,NaN,NaN,35489.1297208539,NaN,NaN,NaN,NaN,NaN
"259371",NaN,336802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259372",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16421,NaN
"259374",NaN,NaN,NaN,NaN,NaN,20199.0196078431,NaN,NaN,NaN,NaN
"259376",NaN,NaN,NaN,NaN,NaN,20170,NaN,NaN,NaN,NaN
"259377",NaN,NaN,NaN,NaN,NaN,20170,NaN,NaN,NaN,NaN
"259380",NaN,NaN,NaN,NaN,NaN,20157.2342786683,NaN,NaN,NaN,NaN
"259384",NaN,336805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259388",NaN,NaN,NaN,NaN,NaN,20157.826446281,NaN,NaN,NaN,NaN
"259395",NaN,337293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259396",NaN,NaN,NaN,NaN,35500,NaN,NaN,NaN,NaN,NaN
"259397",NaN,NaN,NaN,NaN,35500,NaN,NaN,NaN,16422,NaN
"259398",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16477,NaN
"259399",NaN,337286.281690141,NaN,NaN,NaN,20147,NaN,NaN,NaN,NaN
"259400",NaN,NaN,NaN,NaN,35500,NaN,NaN,NaN,NaN,NaN
"259401",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16492,NaN
"259403",NaN,337289,NaN,NaN,NaN,20137,NaN,NaN,16492,NaN
"259404",NaN,NaN,NaN,NaN,35500,NaN,NaN,NaN,NaN,6916
"259406",50000.0196078431,337005,NaN,NaN,NaN,NaN,NaN,NaN,16425,NaN
"259407",NaN,NaN,NaN,NaN,35466,NaN,NaN,NaN,NaN,NaN
"259410",NaN,337284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259412",NaN,337000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259413",NaN,337284,39721,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259415",NaN,337284,NaN,NaN,NaN,NaN,25650,NaN,NaN,NaN
"259417",NaN,337284,NaN,NaN,35500,NaN,NaN,NaN,NaN,NaN
"259419",NaN,NaN,NaN,NaN,NaN,20147,25649,NaN,NaN,NaN
"259422",NaN,NaN,NaN,NaN,35480.9307875895,NaN,NaN,NaN,NaN,NaN
"259424",NaN,337284,39761.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259427",NaN,337279.791044776,NaN,NaN,NaN,20152.6811594203,25649,NaN,NaN,NaN
"259430",NaN,NaN,NaN,NaN,NaN,NaN,25620.221743295,NaN,NaN,NaN
"259432",NaN,337284,39768,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259433",NaN,337284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259434",NaN,NaN,39767,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259435",NaN,337289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259438",NaN,NaN,NaN,NaN,NaN,NaN,25620,NaN,NaN,NaN
"259440",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6916
"259441",NaN,337483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259442",NaN,337483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259444",NaN,NaN,NaN,NaN,35401,NaN,NaN,NaN,NaN,6913
"259446",NaN,337899,NaN,NaN,35406.3645833333,20158.0827338129,25620,17844,16489,NaN
"259447",50036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259451",NaN,337899,39769.4871406959,NaN,35446,20159,25620,17843,16487,6926
"259459",NaN,337898,NaN,NaN,35446,20159,25620,17843,16477,NaN
"259463",NaN,337899.816793893,NaN,NaN,35450,20159,25620,NaN,16477,NaN
"259464",NaN,337861.333333333,39765,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259465",NaN,337875.87755102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259467",NaN,NaN,NaN,32000,NaN,NaN,NaN,NaN,NaN,6908
"259468",49990.8958785249,NaN,39760,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259469",NaN,337903,NaN,31977,35449,20159,25620,17842,16476,6923.44384667115
"259470",49910,NaN,NaN,NaN,NaN,NaN,NaN,17760.2827868852,NaN,NaN
"259472",49900.0291262136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259474",NaN,NaN,39766,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259475",NaN,337903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6910
"259478",49961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259479",NaN,338216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259485",NaN,NaN,NaN,NaN,35449,NaN,NaN,17768.7849223947,NaN,NaN
"259490",NaN,337760.007518797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259492",NaN,NaN,NaN,NaN,35400.4186046512,NaN,NaN,17744,NaN,NaN
"259496",NaN,NaN,NaN,31979.7708333333,NaN,NaN,NaN,NaN,NaN,NaN
"259497",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17769,NaN,NaN
"259499",NaN,NaN,NaN,NaN,35400,NaN,NaN,NaN,NaN,NaN
"259502",NaN,NaN,NaN,31984,NaN,NaN,NaN,NaN,NaN,NaN
"259503",NaN,338169.488188976,39695.3172731932,NaN,NaN,NaN,NaN,NaN,NaN,6914.13367609255
"259504",NaN,338169,NaN,31984,NaN,NaN,NaN,NaN,NaN,NaN
"259508",NaN,NaN,39674,NaN,NaN,NaN,NaN,NaN,16435.9286490402,NaN
"259509",NaN,NaN,NaN,NaN,35400,NaN,NaN,NaN,NaN,NaN
"259510",NaN,NaN,NaN,31977,NaN,NaN,NaN,NaN,16458,NaN
"259511",NaN,NaN,NaN,NaN,35400,NaN,NaN,NaN,NaN,NaN
"259514",NaN,NaN,NaN,NaN,35360,20129.7338842975,NaN,NaN,NaN,NaN
"259517",NaN,NaN,NaN,NaN,35359,NaN,NaN,NaN,NaN,NaN
"259518",NaN,NaN,NaN,NaN,NaN,20093,NaN,NaN,NaN,NaN
"259521",NaN,337954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259524",NaN,NaN,NaN,NaN,35400,NaN,NaN,NaN,NaN,NaN
"259525",49850,NaN,NaN,NaN,35402.9411764706,NaN,NaN,NaN,NaN,NaN
"259527",NaN,NaN,NaN,NaN,NaN,NaN,25622.8811881188,NaN,NaN,NaN
"259529",NaN,NaN,NaN,NaN,35450,NaN,NaN,NaN,NaN,NaN
"259532",NaN,337902.744444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259538",NaN,NaN,NaN,NaN,35450,NaN,NaN,NaN,NaN,NaN
"259539",NaN,337903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259540",NaN,337903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259544",49903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259545",NaN,NaN,NaN,NaN,35450,NaN,NaN,NaN,NaN,NaN
"259548",49800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259555",NaN,NaN,NaN,NaN,35450,NaN,NaN,NaN,NaN,NaN
"259558",NaN,NaN,NaN,NaN,NaN,NaN,25620,NaN,NaN,NaN
"259559",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6910
"259562",NaN,337574.030898876,NaN,NaN,35450,NaN,NaN,NaN,16474.4592690445,6910
"259563",NaN,337902.770131772,NaN,NaN,NaN,NaN,NaN,NaN,16528.0451237263,NaN
"259564",NaN,NaN,NaN,NaN,35450,NaN,NaN,17740.9217002237,16532.7855227882,NaN
"259565",NaN,337901.099494098,NaN,NaN,NaN,NaN,NaN,17739,16522.4598930481,NaN
"259570",NaN,NaN,NaN,31986,NaN,NaN,NaN,NaN,NaN,NaN
"259572",NaN,NaN,39675,NaN,35459.9411764706,20144,25620,17742,16554.7210144928,6919
"259573",49817,337681.987893462,NaN,NaN,NaN,20097,25620.0354609929,NaN,NaN,NaN
"259574",NaN,337918,NaN,NaN,NaN,NaN,NaN,17742,NaN,NaN
"259576",NaN,NaN,NaN,NaN,35470.5,NaN,NaN,NaN,16530.5365853659,NaN
"259577",NaN,NaN,NaN,32003,NaN,NaN,NaN,NaN,16552,NaN
"259579",NaN,337383,39682.8095238095,NaN,NaN,NaN,NaN,NaN,NaN,6909.98590755355
"259580",NaN,NaN,39674,NaN,35450,NaN,25620,NaN,NaN,6910.08015146734
"259581",NaN,NaN,39670,NaN,NaN,NaN,NaN,NaN,NaN,6910.12006531553
"259582",NaN,NaN,NaN,NaN,NaN,NaN,25619,NaN,NaN,6918.61587708067
"259583",NaN,NaN,39670.890625,32015,NaN,NaN,25619.2734375,NaN,NaN,NaN
"259584",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6917
"259585",NaN,NaN,NaN,NaN,NaN,20143,NaN,NaN,NaN,NaN
"259586",NaN,NaN,NaN,NaN,NaN,20148.9189189189,NaN,NaN,NaN,NaN
"259587",NaN,337421,39640.1609907121,NaN,35450,NaN,25620,NaN,NaN,NaN
"259588",NaN,NaN,NaN,NaN,35450,NaN,NaN,NaN,16502.9122244489,NaN
"259589",49793,337427.40625,39635,NaN,NaN,NaN,NaN,NaN,16528,NaN
"259591",NaN,NaN,NaN,NaN,NaN,NaN,25620,NaN,16500,NaN
"259593",NaN,NaN,39592,NaN,NaN,NaN,NaN,NaN,16462.7022058824,NaN
"259594",49822,NaN,39592,NaN,NaN,NaN,NaN,NaN,16492,NaN
"259595",NaN,NaN,NaN,NaN,NaN,NaN,25620,NaN,16438.5267260579,NaN
"259596",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16482.4256670902,NaN
"259597",NaN,NaN,39594.7321428571,NaN,NaN,20128.549,NaN,NaN,NaN,NaN
"259598",NaN,337442,NaN,NaN,NaN,NaN,25620,NaN,16465,NaN
"259601",NaN,NaN,39604,NaN,35449,NaN,NaN,NaN,NaN,NaN
"259602",NaN,NaN,NaN,NaN,NaN,NaN,25620,NaN,NaN,NaN
"259603",NaN,NaN,NaN,NaN,NaN,NaN,25621,NaN,NaN,NaN
"259606",NaN,337756,NaN,NaN,35416,NaN,NaN,NaN,NaN,NaN
"259607",NaN,NaN,NaN,NaN,NaN,NaN,25605.1858699883,NaN,NaN,NaN
"259608",NaN,NaN,NaN,NaN,NaN,NaN,25599.1428571429,NaN,NaN,NaN
"259612",NaN,337755,NaN,NaN,35422.8754863813,NaN,NaN,NaN,16445.3821391485,NaN
"259616",NaN,NaN,NaN,NaN,35445,NaN,NaN,NaN,NaN,NaN
"259617",NaN,NaN,NaN,NaN,NaN,20125,NaN,NaN,NaN,NaN
"259618",NaN,NaN,NaN,NaN,NaN,NaN,25600.5554642564,NaN,NaN,NaN
"259619",49843,337760,39603,NaN,35421.6666666667,20127.3036072144,25602.5817460317,17752.4738988581,16431,6921.3645290174
"259620",49843,337863.866987179,NaN,31973,35448,20137,25601.8571428571,17746.1629427793,16419.9122807018,6921.42082738944
"259621",NaN,NaN,NaN,NaN,35448.8456375839,20137,NaN,NaN,NaN,6930
"259622",NaN,NaN,39599.2121212121,NaN,35449.6575342466,20137.9225092251,25581,17768.5686719637,NaN,6933
"259623",NaN,NaN,NaN,NaN,NaN,NaN,25601.5464684015,NaN,NaN,NaN
"259628",NaN,NaN,NaN,32004,NaN,NaN,NaN,NaN,NaN,NaN
"259629",49795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259631",NaN,337900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259632",NaN,NaN,39567,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259633",NaN,337900,NaN,NaN,35451.8853633572,20145,NaN,17774,NaN,NaN
"259634",NaN,337549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259638",NaN,NaN,39555,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259640",49795,338140,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259641",NaN,NaN,NaN,NaN,NaN,NaN,25620,NaN,NaN,NaN
"259642",NaN,NaN,NaN,NaN,NaN,NaN,25631.8491704374,NaN,NaN,NaN
"259644",NaN,NaN,NaN,NaN,35448,NaN,NaN,NaN,NaN,NaN
"259645",49784,NaN,39524,NaN,35448,20147,25650,17772.7153558052,16437,6934
"259646",49776,NaN,NaN,NaN,NaN,NaN,25651.0287769784,NaN,NaN,NaN
"259647",49750,338143,NaN,31966,NaN,NaN,NaN,NaN,NaN,NaN
"259648",NaN,NaN,NaN,NaN,NaN,20147,NaN,NaN,NaN,6934
"259649",NaN,338127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259650",NaN,NaN,39557,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259652",NaN,NaN,NaN,NaN,NaN,20148.0071684588,NaN,NaN,NaN,NaN
"259655",NaN,NaN,NaN,NaN,35447,NaN,NaN,NaN,NaN,NaN
"259659",NaN,NaN,39554,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259660",49721,338127.084210526,39546.6589928058,NaN,35447,20159,25650,17805,16446,6940
"259661",49721,NaN,NaN,NaN,35448.4439421338,20172,25650,17805,16446,6946
"259662",NaN,NaN,NaN,NaN,NaN,NaN,25650.119047619,NaN,NaN,NaN
"259663",NaN,338127,39526,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259664",NaN,338128,39525,NaN,NaN,NaN,25624.3458083832,NaN,NaN,NaN
"259665",NaN,337743,39525.3312945974,NaN,35481,NaN,25620,NaN,NaN,NaN
"259666",NaN,NaN,NaN,31977,NaN,NaN,25636.760768721,NaN,NaN,NaN
"259667",NaN,NaN,NaN,NaN,NaN,NaN,25621.2490421456,NaN,NaN,NaN
"259668",NaN,NaN,39513,NaN,NaN,NaN,25620.4021447721,17791,NaN,NaN
"259669",NaN,NaN,NaN,NaN,NaN,NaN,25620.2873563218,NaN,NaN,NaN
"259670",NaN,NaN,39494,NaN,NaN,20162.4621710526,25627.3758339511,NaN,NaN,NaN
"259671",NaN,338151.780254777,NaN,NaN,NaN,NaN,25621.3132183908,17804,NaN,NaN
"259672",NaN,NaN,NaN,31976,NaN,NaN,25620.2873563218,NaN,NaN,NaN
"259673",NaN,NaN,NaN,NaN,NaN,NaN,25620.321888412,NaN,NaN,NaN
"259674",NaN,NaN,NaN,NaN,NaN,NaN,25620.5945067927,NaN,NaN,NaN
"259675",NaN,338200,NaN,NaN,NaN,NaN,25620.3768844221,NaN,NaN,NaN
"259676",NaN,NaN,NaN,31972,NaN,NaN,25620.5437731196,NaN,NaN,6942
"259677",NaN,NaN,NaN,NaN,NaN,NaN,25620.5527728086,NaN,NaN,NaN
"259678",NaN,NaN,NaN,NaN,NaN,NaN,25632.6452205882,NaN,NaN,NaN
"259679",NaN,NaN,NaN,31972,NaN,NaN,25622.8747433265,NaN,NaN,6934.92804002052
"259680",NaN,NaN,NaN,NaN,NaN,NaN,25622.3784965035,NaN,NaN,6928
"259681",49690,NaN,NaN,NaN,NaN,NaN,25620.1436781609,NaN,NaN,NaN
"259682",NaN,NaN,NaN,NaN,NaN,NaN,25622.4912587413,NaN,NaN,NaN
"259683",NaN,NaN,NaN,NaN,NaN,NaN,25624.9035369775,NaN,NaN,NaN
"259684",NaN,NaN,NaN,NaN,NaN,NaN,25621.6034482759,NaN,NaN,NaN
"259685",NaN,NaN,NaN,NaN,NaN,NaN,25627.3342460395,NaN,NaN,NaN
"259686",49705,NaN,NaN,NaN,NaN,NaN,25622.1312545323,NaN,NaN,NaN
"259687",NaN,NaN,NaN,NaN,NaN,NaN,25620.6117824773,NaN,NaN,NaN
"259688",NaN,NaN,NaN,NaN,35487,NaN,25620.4070996979,NaN,NaN,NaN
"259689",NaN,NaN,NaN,NaN,NaN,NaN,25620.1602564103,NaN,NaN,NaN
"259690",NaN,NaN,NaN,NaN,NaN,NaN,25620,NaN,NaN,NaN
"259691",NaN,NaN,NaN,NaN,NaN,NaN,25620,NaN,NaN,6920
"259692",NaN,NaN,NaN,NaN,NaN,NaN,25620,NaN,NaN,NaN
"259693",NaN,NaN,NaN,NaN,NaN,NaN,25621.5662650602,NaN,NaN,6920
"259694",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17783.6394557823,NaN,NaN
"259696",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17781.0887311446,NaN,NaN
"259698",NaN,NaN,NaN,NaN,35487.2481203007,NaN,NaN,NaN,NaN,6920
"259699",NaN,NaN,NaN,NaN,NaN,NaN,25620,NaN,NaN,6919
"259702",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6924.7939308398
"259703",49686,338174.195121951,NaN,NaN,35479.8656716418,20186,25620,17789,16436.4420289855,6925.3973393172
"259704",49686,337992.10738255,NaN,NaN,35481.9047619048,NaN,25623.094011976,NaN,16432,6927
"259705",NaN,NaN,NaN,NaN,35494,NaN,25620.1012145749,17789.5025125628,NaN,NaN
"259706",NaN,NaN,NaN,NaN,35473.5130434783,NaN,25620.0719769674,NaN,NaN,NaN
"259707",NaN,NaN,NaN,NaN,NaN,NaN,25620,NaN,NaN,NaN
"259708",NaN,NaN,39494,NaN,NaN,NaN,25620,NaN,NaN,NaN
"259709",NaN,NaN,NaN,NaN,NaN,NaN,25620,NaN,NaN,NaN
"259710",NaN,NaN,NaN,31964,NaN,NaN,25620,NaN,NaN,NaN
"259711",49673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259713",49645.2493573265,338199,NaN,31957,35471.3114754098,20185,25620,17799,16445.270696452,6928
"259714",NaN,NaN,NaN,NaN,35471.1764705882,NaN,NaN,NaN,NaN,NaN
"259715",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16495,NaN
"259718",NaN,NaN,39493,NaN,NaN,20186.660944206,NaN,NaN,NaN,NaN
"259720",NaN,338000.640909091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"259722",49670,338053.212548015,39492,NaN,35471.5,20192,25620,17805,16495,6928
"259723",49680.5,338191,39491.8973765432,NaN,NaN,20192,25625.3313880784,17804,16495,6930.22837653479
"259724",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6925.21772285038
"259725",NaN,338194,NaN,NaN,35474.6270491803,20192,25621.3445378151,17804,NaN,6925.14772727273
"259726",49672.0215827338,338194,39508,NaN,NaN,20194.5460526316,25621.3143989432,17804,16494,6923.2388382512
"259727",49675,338197,39523,31977,35485.6901763224,20199,25621.7491075982,17804,16494,6927
