"","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"172968",NaN,NaN,NaN,NaN,NaN,1561446200,1561446200,NaN,NaN,NaN
"172971",NaN,1561446203,NaN,NaN,NaN,1561446203,NaN,NaN,NaN,NaN
"172972",NaN,NaN,1561446204,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172975",NaN,1561446207,NaN,NaN,NaN,NaN,1561446207,NaN,NaN,NaN
"172976",NaN,1561446208,NaN,1561446208,NaN,1561446208,NaN,NaN,NaN,NaN
"172977",NaN,1561446209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172978",NaN,1561446210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172979",NaN,1561446211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172980",NaN,1561446212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172981",NaN,1561446213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172982",NaN,1561446214,1561446214,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172983",NaN,1561446215,NaN,NaN,NaN,1561446215,NaN,NaN,NaN,NaN
"172984",NaN,1561446216,1561446216,NaN,NaN,1561446216,NaN,NaN,NaN,NaN
"172985",NaN,1561446217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172986",NaN,1561446218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172987",NaN,1561446219,1561446219,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172988",NaN,1561446220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172989",NaN,1561446221,NaN,NaN,NaN,1561446221,NaN,NaN,NaN,NaN
"172990",NaN,1561446222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172991",NaN,1561446223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172994",NaN,1561446226,1561446226,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"172995",NaN,1561446227,1561446227,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173001",NaN,NaN,NaN,NaN,NaN,NaN,1561446233,NaN,NaN,NaN
"173002",NaN,1561446234,1561446234,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173003",NaN,1561446235,1561446235,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173004",1561446236,1561446236,NaN,NaN,NaN,1561446236,NaN,NaN,1561446236,NaN
"173005",NaN,1561446237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173006",NaN,1561446238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173007",NaN,1561446239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173008",NaN,1561446240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173009",NaN,1561446241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173010",NaN,1561446242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173011",NaN,1561446243,NaN,1561446243,NaN,NaN,NaN,NaN,NaN,NaN
"173013",NaN,NaN,NaN,NaN,NaN,1561446245,NaN,NaN,NaN,NaN
"173017",NaN,NaN,NaN,NaN,NaN,NaN,1561446249,NaN,NaN,NaN
"173019",NaN,NaN,1561446251,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173020",NaN,1561446252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173022",NaN,NaN,NaN,NaN,NaN,NaN,1561446254,NaN,NaN,NaN
"173023",NaN,1561446255,1561446255,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173025",NaN,1561446257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173026",NaN,1561446258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173027",NaN,1561446259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173028",NaN,1561446260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173029",NaN,1561446261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173030",NaN,1561446262,NaN,NaN,NaN,1561446262,NaN,NaN,NaN,NaN
"173031",NaN,1561446263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173033",NaN,1561446265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173034",NaN,1561446266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173038",NaN,1561446270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173041",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446273,NaN,NaN
"173043",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446275,NaN,NaN
"173049",NaN,1561446281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173050",NaN,NaN,NaN,NaN,1561446282,NaN,NaN,NaN,NaN,NaN
"173051",NaN,1561446283,NaN,NaN,1561446283,NaN,NaN,NaN,NaN,NaN
"173052",NaN,1561446284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446284
"173062",NaN,1561446294,NaN,NaN,NaN,1561446294,NaN,NaN,NaN,NaN
"173065",NaN,NaN,NaN,NaN,NaN,NaN,1561446297,NaN,NaN,1561446297
"173066",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446298,NaN,NaN
"173067",NaN,NaN,NaN,NaN,1561446299,NaN,NaN,NaN,NaN,NaN
"173068",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446300,NaN
"173069",NaN,1561446301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173070",NaN,1561446302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173072",1561446304,NaN,NaN,NaN,1561446304,NaN,NaN,NaN,NaN,NaN
"173075",NaN,NaN,NaN,NaN,1561446307,1561446307,NaN,NaN,NaN,NaN
"173076",NaN,NaN,NaN,NaN,1561446308,NaN,NaN,NaN,NaN,NaN
"173077",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446309,NaN,NaN
"173078",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446310
"173080",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446312,NaN,1561446312
"173081",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446313
"173082",NaN,1561446314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446314
"173083",NaN,NaN,NaN,NaN,NaN,1561446315,NaN,NaN,NaN,NaN
"173087",NaN,1561446319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173088",1561446320,1561446320,1561446320,NaN,NaN,1561446320,NaN,NaN,NaN,1561446320
"173090",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446322
"173092",NaN,NaN,NaN,NaN,NaN,1561446324,NaN,NaN,NaN,NaN
"173096",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446328,NaN,1561446328
"173097",1561446329,1561446329,1561446329,1561446329,1561446329,1561446329,1561446329,1561446329,NaN,1561446329
"173098",NaN,1561446330,1561446330,1561446330,1561446330,NaN,NaN,NaN,1561446330,NaN
"173099",NaN,1561446331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173100",NaN,NaN,NaN,NaN,1561446332,NaN,NaN,NaN,NaN,NaN
"173101",NaN,1561446333,NaN,NaN,1561446333,1561446333,NaN,NaN,NaN,1561446333
"173102",NaN,NaN,NaN,1561446334,NaN,NaN,NaN,NaN,NaN,NaN
"173106",1561446338,1561446338,1561446338,NaN,NaN,1561446338,NaN,1561446338,1561446338,1561446338
"173107",NaN,NaN,1561446339,NaN,1561446339,1561446339,1561446339,1561446339,1561446339,NaN
"173108",NaN,NaN,NaN,NaN,NaN,NaN,1561446340,1561446340,NaN,1561446340
"173109",NaN,NaN,NaN,NaN,NaN,1561446341,NaN,NaN,NaN,NaN
"173112",1561446344,1561446344,NaN,1561446344,NaN,NaN,NaN,1561446344,NaN,1561446344
"173113",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446345,NaN,NaN
"173115",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446347,NaN,NaN
"173116",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446348,NaN,NaN
"173117",NaN,NaN,NaN,NaN,NaN,1561446349,NaN,1561446349,NaN,NaN
"173118",NaN,1561446350,NaN,NaN,NaN,NaN,NaN,1561446350,NaN,NaN
"173119",NaN,NaN,1561446351,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173120",NaN,1561446352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173123",NaN,NaN,NaN,NaN,1561446355,1561446355,NaN,1561446355,NaN,1561446355
"173124",NaN,NaN,NaN,NaN,NaN,1561446356,NaN,NaN,NaN,1561446356
"173125",NaN,NaN,NaN,1561446357,NaN,1561446357,NaN,NaN,NaN,1561446357
"173126",NaN,NaN,NaN,1561446358,1561446358,NaN,NaN,NaN,NaN,NaN
"173127",NaN,NaN,NaN,NaN,1561446359,NaN,NaN,NaN,NaN,NaN
"173128",NaN,NaN,NaN,NaN,1561446360,1561446360,NaN,NaN,NaN,1561446360
"173129",NaN,NaN,NaN,NaN,NaN,1561446361,NaN,NaN,NaN,NaN
"173130",NaN,NaN,NaN,NaN,NaN,1561446362,NaN,NaN,NaN,NaN
"173131",NaN,NaN,NaN,NaN,NaN,1561446363,NaN,NaN,NaN,NaN
"173132",NaN,NaN,NaN,NaN,1561446364,1561446364,NaN,NaN,NaN,1561446364
"173133",NaN,NaN,NaN,NaN,1561446365,NaN,NaN,NaN,NaN,NaN
"173136",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446368
"173137",1561446369,NaN,NaN,1561446369,1561446369,1561446369,1561446369,1561446369,NaN,1561446369
"173138",NaN,1561446370,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173140",NaN,NaN,NaN,NaN,NaN,1561446372,NaN,1561446372,NaN,1561446372
"173141",NaN,1561446373,NaN,NaN,NaN,1561446373,NaN,NaN,NaN,NaN
"173142",NaN,NaN,1561446374,NaN,NaN,1561446374,NaN,1561446374,NaN,1561446374
"173143",NaN,1561446375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173144",NaN,1561446376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173145",NaN,NaN,NaN,NaN,1561446377,NaN,NaN,NaN,NaN,1561446377
"173146",NaN,1561446378,NaN,NaN,NaN,NaN,NaN,NaN,1561446378,1561446378
"173148",NaN,NaN,NaN,NaN,1561446380,NaN,NaN,NaN,NaN,NaN
"173150",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446382,NaN
"173151",NaN,1561446383,NaN,NaN,NaN,NaN,1561446383,NaN,1561446383,NaN
"173152",NaN,1561446384,NaN,NaN,1561446384,NaN,NaN,NaN,1561446384,1561446384
"173153",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446385,NaN
"173155",1561446387,1561446387,NaN,NaN,NaN,1561446387,1561446387,1561446387,1561446387,1561446387
"173156",NaN,1561446388,1561446388,1561446388,1561446388,NaN,NaN,NaN,1561446388,NaN
"173158",NaN,1561446390,NaN,NaN,NaN,NaN,NaN,NaN,1561446390,NaN
"173159",NaN,1561446391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173160",NaN,1561446392,1561446392,1561446392,1561446392,1561446392,1561446392,1561446392,1561446392,1561446392
"173163",NaN,NaN,1561446395,NaN,NaN,NaN,NaN,1561446395,NaN,NaN
"173164",NaN,1561446396,NaN,NaN,NaN,NaN,1561446396,NaN,1561446396,NaN
"173165",NaN,1561446397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173166",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446398,NaN
"173167",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446399,NaN
"173168",NaN,NaN,NaN,NaN,NaN,1561446400,NaN,1561446400,NaN,NaN
"173169",NaN,1561446401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446401
"173171",NaN,NaN,NaN,NaN,1561446403,NaN,1561446403,NaN,NaN,NaN
"173172",NaN,NaN,NaN,NaN,1561446404,NaN,1561446404,NaN,NaN,NaN
"173173",1561446405,NaN,NaN,NaN,NaN,NaN,NaN,1561446405,NaN,NaN
"173178",NaN,NaN,NaN,1561446410,NaN,NaN,1561446410,NaN,NaN,NaN
"173183",NaN,1561446415,NaN,NaN,1561446415,1561446415,1561446415,1561446415,1561446415,1561446415
"173184",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446416
"173186",NaN,NaN,NaN,NaN,NaN,NaN,1561446418,NaN,NaN,NaN
"173188",NaN,NaN,NaN,1561446420,NaN,NaN,NaN,NaN,NaN,1561446420
"173189",NaN,NaN,NaN,NaN,NaN,NaN,1561446421,NaN,NaN,NaN
"173190",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446422
"173192",NaN,NaN,NaN,NaN,NaN,NaN,1561446424,NaN,NaN,NaN
"173194",NaN,NaN,NaN,NaN,NaN,NaN,1561446426,NaN,NaN,1561446426
"173196",NaN,1561446428,NaN,NaN,NaN,NaN,NaN,NaN,1561446428,1561446428
"173197",1561446429,1561446429,NaN,NaN,1561446429,1561446429,1561446429,NaN,1561446429,1561446429
"173198",NaN,1561446430,1561446430,NaN,NaN,1561446430,NaN,1561446430,NaN,NaN
"173199",NaN,NaN,NaN,1561446431,NaN,NaN,NaN,NaN,NaN,NaN
"173200",NaN,NaN,1561446432,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173202",NaN,NaN,NaN,NaN,NaN,NaN,1561446434,NaN,NaN,NaN
"173204",NaN,1561446436,NaN,NaN,1561446436,NaN,NaN,NaN,NaN,NaN
"173206",NaN,1561446438,1561446438,1561446438,NaN,NaN,NaN,NaN,NaN,NaN
"173207",NaN,1561446439,1561446439,1561446439,NaN,NaN,NaN,NaN,NaN,NaN
"173209",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446441
"173210",NaN,1561446442,1561446442,NaN,1561446442,NaN,NaN,NaN,NaN,NaN
"173211",NaN,1561446443,NaN,NaN,NaN,NaN,1561446443,NaN,NaN,1561446443
"173212",NaN,NaN,NaN,NaN,NaN,1561446444,1561446444,NaN,NaN,NaN
"173213",NaN,1561446445,NaN,NaN,NaN,NaN,1561446445,NaN,NaN,NaN
"173218",NaN,1561446450,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173219",NaN,1561446451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173221",NaN,1561446453,NaN,NaN,NaN,NaN,NaN,1561446453,NaN,NaN
"173224",NaN,1561446456,NaN,NaN,NaN,NaN,1561446456,NaN,NaN,NaN
"173225",NaN,1561446457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173227",NaN,1561446459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173228",NaN,NaN,NaN,NaN,NaN,1561446460,NaN,NaN,NaN,NaN
"173230",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446462,NaN
"173231",NaN,1561446463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173232",NaN,1561446464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173238",NaN,1561446470,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173239",NaN,1561446471,1561446471,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173242",NaN,1561446474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173244",NaN,1561446476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446476
"173245",NaN,1561446477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446477
"173247",NaN,NaN,NaN,NaN,1561446479,NaN,NaN,NaN,NaN,NaN
"173248",NaN,1561446480,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173249",NaN,1561446481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173250",NaN,1561446482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173252",NaN,NaN,NaN,NaN,1561446484,NaN,NaN,NaN,NaN,1561446484
"173254",NaN,1561446486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173257",NaN,1561446489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173258",1561446490,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173260",NaN,NaN,NaN,NaN,1561446492,NaN,NaN,NaN,NaN,NaN
"173263",1561446495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173264",NaN,1561446496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173268",NaN,1561446500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173272",NaN,1561446504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173273",NaN,1561446505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173277",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446509,NaN,NaN
"173278",NaN,NaN,NaN,NaN,NaN,NaN,1561446510,NaN,NaN,NaN
"173282",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446514
"173285",1561446517,1561446517,1561446517,NaN,1561446517,1561446517,NaN,NaN,NaN,1561446517
"173286",NaN,NaN,NaN,1561446518,NaN,NaN,1561446518,NaN,1561446518,NaN
"173291",1561446523,NaN,NaN,NaN,NaN,NaN,NaN,1561446523,NaN,NaN
"173293",NaN,NaN,1561446525,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173296",1561446528,NaN,NaN,NaN,NaN,NaN,NaN,1561446528,NaN,1561446528
"173297",NaN,1561446529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173299",1561446531,NaN,NaN,NaN,NaN,NaN,NaN,1561446531,NaN,NaN
"173300",NaN,NaN,NaN,NaN,1561446532,NaN,NaN,NaN,NaN,NaN
"173302",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446534
"173307",NaN,1561446539,NaN,NaN,NaN,NaN,NaN,NaN,1561446539,NaN
"173308",1561446540,1561446540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173309",NaN,1561446541,NaN,NaN,NaN,1561446541,NaN,1561446541,NaN,1561446541
"173310",NaN,NaN,1561446542,NaN,NaN,NaN,1561446542,NaN,1561446542,1561446542
"173311",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446543
"173314",NaN,NaN,1561446546,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173315",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446547
"173317",1561446549,NaN,NaN,NaN,1561446549,NaN,NaN,NaN,NaN,1561446549
"173318",NaN,NaN,NaN,1561446550,NaN,NaN,NaN,1561446550,1561446550,NaN
"173327",NaN,1561446559,NaN,NaN,NaN,NaN,NaN,1561446559,NaN,NaN
"173330",NaN,NaN,NaN,NaN,NaN,1561446562,NaN,NaN,NaN,NaN
"173332",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446564
"173335",1561446567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173338",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446570
"173339",NaN,NaN,NaN,NaN,NaN,1561446571,NaN,NaN,NaN,NaN
"173340",NaN,1561446572,NaN,NaN,1561446572,1561446572,NaN,NaN,1561446572,1561446572
"173343",1561446575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173344",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446576
"173350",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446582
"173352",NaN,1561446584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173353",NaN,1561446585,NaN,NaN,NaN,NaN,NaN,NaN,1561446585,NaN
"173358",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446590,NaN,NaN
"173359",NaN,NaN,NaN,NaN,NaN,NaN,1561446591,1561446591,1561446591,NaN
"173360",NaN,NaN,NaN,NaN,NaN,1561446592,1561446592,NaN,NaN,1561446592
"173361",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446593
"173363",NaN,NaN,NaN,NaN,1561446595,NaN,1561446595,1561446595,NaN,NaN
"173366",NaN,1561446598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446598
"173367",NaN,1561446599,NaN,NaN,NaN,NaN,1561446599,NaN,NaN,NaN
"173368",NaN,NaN,NaN,NaN,NaN,1561446600,NaN,1561446600,1561446600,1561446600
"173369",NaN,NaN,NaN,NaN,1561446601,NaN,NaN,1561446601,NaN,NaN
"173371",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446603,NaN,NaN
"173373",NaN,1561446605,NaN,NaN,NaN,NaN,NaN,1561446605,NaN,NaN
"173374",NaN,1561446606,NaN,NaN,1561446606,NaN,NaN,NaN,1561446606,NaN
"173375",NaN,NaN,NaN,NaN,NaN,1561446607,NaN,NaN,NaN,NaN
"173377",NaN,NaN,NaN,NaN,NaN,1561446609,NaN,NaN,NaN,NaN
"173378",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446610,NaN,NaN
"173380",NaN,NaN,NaN,NaN,NaN,NaN,1561446612,NaN,NaN,NaN
"173381",1561446613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173382",NaN,NaN,NaN,NaN,1561446614,NaN,NaN,NaN,1561446614,NaN
"173384",NaN,NaN,NaN,NaN,NaN,1561446616,NaN,1561446616,NaN,NaN
"173386",NaN,1561446618,NaN,NaN,NaN,NaN,NaN,NaN,1561446618,NaN
"173387",NaN,NaN,NaN,NaN,1561446619,NaN,NaN,NaN,NaN,NaN
"173388",NaN,1561446620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173389",NaN,NaN,NaN,NaN,1561446621,NaN,NaN,1561446621,NaN,NaN
"173390",NaN,1561446622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173391",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446623,NaN
"173394",NaN,NaN,NaN,NaN,1561446626,NaN,NaN,NaN,NaN,NaN
"173398",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446630
"173401",1561446633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173402",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446634,NaN
"173403",NaN,NaN,NaN,NaN,NaN,NaN,1561446635,NaN,NaN,NaN
"173404",NaN,NaN,NaN,1561446636,NaN,1561446636,NaN,NaN,NaN,1561446636
"173405",NaN,NaN,NaN,NaN,NaN,NaN,1561446637,NaN,NaN,NaN
"173406",NaN,1561446638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173408",NaN,1561446640,NaN,NaN,1561446640,NaN,NaN,NaN,NaN,NaN
"173409",NaN,NaN,NaN,NaN,NaN,1561446641,NaN,NaN,1561446641,NaN
"173413",NaN,NaN,NaN,NaN,NaN,NaN,1561446645,NaN,1561446645,NaN
"173416",NaN,1561446648,NaN,1561446648,NaN,NaN,NaN,NaN,NaN,NaN
"173418",NaN,NaN,NaN,1561446650,NaN,NaN,NaN,NaN,NaN,NaN
"173423",NaN,NaN,NaN,NaN,1561446655,NaN,NaN,NaN,1561446655,NaN
"173424",NaN,NaN,NaN,NaN,1561446656,NaN,NaN,NaN,NaN,NaN
"173428",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446660
"173429",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446661
"173430",NaN,NaN,1561446662,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173431",NaN,1561446663,NaN,NaN,1561446663,NaN,NaN,NaN,NaN,1561446663
"173433",1561446665,NaN,NaN,NaN,1561446665,NaN,NaN,NaN,NaN,NaN
"173440",NaN,1561446672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173442",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446674,NaN
"173445",NaN,NaN,NaN,NaN,1561446677,NaN,NaN,NaN,NaN,NaN
"173451",NaN,NaN,NaN,NaN,1561446683,NaN,NaN,NaN,NaN,NaN
"173454",NaN,NaN,NaN,NaN,NaN,1561446686,NaN,NaN,NaN,NaN
"173456",NaN,NaN,NaN,NaN,NaN,1561446688,NaN,NaN,NaN,NaN
"173458",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446690,NaN
"173459",NaN,NaN,NaN,NaN,1561446691,NaN,NaN,NaN,NaN,NaN
"173471",NaN,NaN,NaN,1561446703,NaN,NaN,NaN,NaN,NaN,NaN
"173474",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446706,NaN,NaN
"173478",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446710,NaN
"173480",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446712,NaN,NaN
"173484",NaN,NaN,1561446716,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173485",NaN,NaN,NaN,NaN,1561446717,NaN,NaN,NaN,NaN,NaN
"173486",NaN,NaN,NaN,NaN,1561446718,NaN,NaN,NaN,NaN,NaN
"173488",NaN,NaN,NaN,NaN,1561446720,NaN,NaN,NaN,NaN,NaN
"173491",NaN,NaN,NaN,NaN,1561446723,NaN,1561446723,NaN,NaN,NaN
"173492",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446724
"173493",NaN,NaN,NaN,NaN,NaN,1561446725,NaN,1561446725,NaN,NaN
"173494",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446726,NaN,NaN
"173496",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446728
"173497",NaN,NaN,NaN,NaN,NaN,1561446729,NaN,1561446729,NaN,NaN
"173498",NaN,1561446730,NaN,NaN,NaN,1561446730,1561446730,NaN,NaN,NaN
"173499",NaN,1561446731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173500",NaN,NaN,1561446732,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173501",NaN,1561446733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446733
"173502",NaN,1561446734,1561446734,NaN,1561446734,NaN,NaN,NaN,NaN,NaN
"173503",NaN,NaN,NaN,NaN,NaN,NaN,1561446735,NaN,NaN,NaN
"173504",NaN,NaN,NaN,NaN,1561446736,NaN,NaN,NaN,NaN,NaN
"173505",NaN,NaN,NaN,NaN,NaN,1561446737,NaN,NaN,NaN,NaN
"173506",NaN,1561446738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"173508",NaN,NaN,1561446740,NaN,NaN,NaN,1561446740,NaN,NaN,1561446740
"173509",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446741
"173510",NaN,NaN,NaN,NaN,NaN,1561446742,NaN,NaN,NaN,NaN
"173511",NaN,1561446743,NaN,NaN,NaN,NaN,NaN,NaN,1561446743,NaN
"173512",NaN,1561446744,NaN,NaN,1561446744,NaN,NaN,NaN,NaN,NaN
"173514",NaN,NaN,NaN,NaN,NaN,NaN,1561446746,NaN,NaN,NaN
"173516",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446748,NaN,NaN
"173520",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561446752
"173524",NaN,NaN,NaN,NaN,NaN,NaN,1561446756,NaN,NaN,NaN
